timestamp_open,timestamp_close,direction,entry_price,exit_price,qty,spend,gross_pnl,entry_fee,exit_fee,net_pnl,exit_reason,reason_code,holding_hours,holding_time_seconds
2024-10-24 15:00:00,2024-10-25 17:00:00,BUY,67820.163135,66818.99758232082,0.0389703166396101,2642.9732319209616,-39.01573859657761,2.6429732319209616,2.603957493324384,-44.26266932182296,SL,SL,26.0,93600.0
2024-11-28 23:00:00,2024-12-03 13:00:00,BUY,95699.60588999999,94145.38103187592,0.027501759700198764,2631.907564590506,-42.74391856820372,2.631907564590506,2.589163646022302,-47.96498977881652,SL,SL,110.0,396000.0
2024-12-04 07:00:00,2024-12-04 16:00:00,BUY,96587.95984499999,94924.44482293808,0.027124667726185804,2619.9163171458017,-45.12229223094798,2.619916317145802,2.5747940249148535,-50.31700257300863,SL,SL,9.0,32400.0
2024-12-04 20:00:00,2024-12-05 03:00:00,BUY,97258.24481999999,103010.4122674551,0.02680839111715475,2607.3370665025495,154.2063547027423,2.6073370665025495,2.761543421205292,148.83747421503446,TP,TP,7.0,25200.0
2024-12-09 15:00:00,2024-12-09 15:00:00,BUY,100206.33812999999,98235.15268301338,0.026391009634794526,2644.546435056308,-52.02157412339034,2.644546435056308,2.5925248609329175,-57.25864541937956,SL,SL,0.0,0.0
2024-12-11 15:00:00,2024-12-16 00:00:00,BUY,99565.747995,106005.3263597308,0.02641703423785405,2630.231773701463,170.1145621384377,2.630231773701463,2.800346335839901,164.68398402889633,TP,TP,105.0,378000.0
2024-12-24 20:00:00,2024-12-26 09:00:00,BUY,97629.89055,95388.76535829237,0.027362550082349623,2671.402769708687,-61.32290029891542,2.671402769708687,2.6100798694097715,-66.60438293803388,SL,SL,37.0,133200.0
2025-01-01 23:00:00,2025-01-06 02:00:00,BUY,94850.391495,98985.84658740956,0.027988832013562354,2654.7516739741786,115.74655788108196,2.6547516739741788,2.7704982318552607,110.32130797525252,TP,TP,99.0,356400.0
2025-01-14 08:00:00,2025-01-15 20:00:00,BUY,94911.421995,100548.44007938761,0.02826142464822937,2682.332000967992,159.31016183262685,2.682332000967992,2.841642162800619,153.78618766885825,TP,TP,36.0,129600.0
2025-01-21 12:00:00,2025-01-27 05:00:00,BUY,103810.12912499999,100152.90564183354,0.026209181809311297,2720.7785478852065,-95.85283518759232,2.7207785478852067,2.6249257126976144,-101.19853944817514,SL,SL,137.0,493200.0
2025-02-04 04:00:00,2025-02-04 21:00:00,BUY,100680.01484999999,97715.1435251554,0.026772730586492988,2695.478913023163,-79.37770120368262,2.695478913023163,2.61610121181948,-84.68928132852527,SL,SL,17.0,61200.0
2025-02-10 13:00:00,2025-02-11 18:00:00,BUY,97407.26929499999,95826.93740932064,0.027454897484004374,2674.3065926910317,-43.387849912029836,2.674306592691032,2.630918742779002,-48.69307524749987,SL,SL,29.0,104400.0
2025-02-13 00:00:00,2025-02-13 06:00:00,BUY,97918.935,95871.54557051139,0.027187114768753937,2662.1333238791567,-55.66261139584055,2.6621333238791567,2.606470712483316,-60.93121543220302,SL,SL,6.0,21600.0
2025-02-14 10:00:00,2025-02-17 05:00:00,BUY,97156.86415499999,95886.08280471354,0.027243577106382845,2646.900520021106,-34.62062970188206,2.6469005200211058,2.6122798903192237,-39.87981011222239,SL,SL,67.0,241200.0
2025-02-20 00:00:00,2025-02-21 19:00:00,BUY,96692.69218499999,95373.91994455273,0.027271249852552137,2636.93056749305,-35.96456726784716,2.6369305674930503,2.600966000225203,-41.20246383556542,SL,SL,43.0,154800.0
2025-03-05 10:00:00,2025-03-07 00:00:00,BUY,88513.23449999999,85762.11688067598,0.02967499681117358,2626.629951534159,-81.63940658060343,2.626629951534159,2.5449905449535555,-86.81102707709114,SL,SL,38.0,136800.0
2025-03-07 11:00:00,2025-03-07 21:00:00,BUY,89308.041705,86155.30282789921,0.029167890651655023,2604.9271947648863,-91.95874282049728,2.6049271947648864,2.512968451944389,-97.07663846720655,SL,SL,10.0,36000.0
2025-03-13 03:00:00,2025-03-13 13:00:00,BUY,83827.48279499999,81683.26486584278,0.03078534567784984,2580.6580351480848,-66.01049015774805,2.580658035148085,2.514647544990337,-71.10579573788648,SL,SL,10.0,36000.0
2025-03-14 15:00:00,2025-03-18 13:00:00,BUY,83566.5624,81912.45754811542,0.030668744921516757,2562.881586213613,-50.72931977589138,2.562881586213613,2.5121522664377216,-55.80435362854272,SL,SL,94.0,338400.0
2025-03-19 12:00:00,2025-03-24 10:00:00,BUY,83923.34069999999,87659.00309862228,0.030372128618164955,2548.9304978064774,113.46001884499906,2.5489304978064773,2.6623905166514765,108.2486978305411,TP,TP,118.0,424800.0
2025-04-04 22:00:00,2025-04-06 16:00:00,BUY,84227.902905,81963.0194543826,0.030583602148679338,2575.9926722641126,-69.26829436681066,2.5759926722641127,2.506724377897302,-74.35101141697207,SL,SL,42.0,151200.0
2025-04-11 05:00:00,2025-04-21 01:00:00,BUY,80928.58407,87254.29032278876,0.031600761940896144,2557.4049194098698,199.89713740241584,2.55740491940987,2.7573020568122857,194.5824304261937,TP,TP,236.0,849600.0
2025-05-15 20:00:00,2025-05-21 14:00:00,BUY,103208.83862999998,108819.62676900855,0.025250265012272996,2606.050527016418,141.67388743768436,2.6060505270164183,2.747724414454103,136.32011249621385,TP,TP,138.0,496800.0
2025-05-26 01:00:00,2025-05-27 01:00:00,BUY,109595.220225,107927.14073026163,0.02408983302118705,2640.1305551404716,-40.18375649431338,2.640130555140472,2.599946798646158,-45.42383384810001,SL,SL,24.0,86400.0
2025-06-07 06:00:00,2025-06-09 18:00:00,BUY,104929.808685,108452.88689998277,0.02505269598432268,2628.7745966784464,88.2626074489536,2.6287745966784466,2.7170372041274,82.91679564814777,TP,TP,60.0,216000.0
2025-07-01 08:00:00,2025-07-01 10:00:00,BUY,107232.579495,106252.91588609452,0.024708011390456416,2649.503795590483,-24.205539607652263,2.649503795590483,2.625298255982831,-29.480341659225576,SL,SL,2.0,7200.0
2025-07-02 11:00:00,2025-07-09 19:00:00,BUY,107902.87447499999,111187.80094606426,0.024486221734415725,2642.1337101756767,80.43543795173159,2.6421337101756768,2.722569148127408,75.07073509342851,TP,TP,176.0,633600.0
2025-07-16 00:00:00,2025-07-25 03:00:00,BUY,117816.95904,115492.81105357436,0.022585045613387728,2660.9013939490337,-52.49098828568631,2.660901393949034,2.6084104056633475,-57.760300085298695,SL,SL,219.0,788400.0
2025-07-26 15:00:00,2025-07-29 16:00:00,BUY,118124.022495,117047.39102352933,0.022404090743182482,2646.461318927709,-24.120949183794924,2.646461318927709,2.622340369743914,-29.389750872466546,SL,SL,73.0,262800.0
2025-07-31 06:00:00,2025-07-31 19:00:00,BUY,118421.19100499999,117090.91127089791,0.02228582451174776,2639.1138812095924,-29.646380705733378,2.6391138812095924,2.609467500503859,-34.894962087446835,SL,SL,13.0,46800.0
2025-08-06 18:00:00,2025-08-11 01:00:00,BUY,115557.75,119898.61595210018,0.02276255933234881,2630.3901406877308,98.80921878845322,2.630390140687731,2.729199359476184,93.4496292882893,TP,TP,103.0,370800.0
2025-08-28 08:00:00,2025-08-29 01:00:00,BUY,113170.667055,111548.43245221494,0.023449119962508494,2653.752548009803,-38.03997380803914,2.6537525480098028,2.6157125742017637,-43.309438930250714,SL,SL,17.0,61200.0
2025-09-02 06:00:00,2025-09-02 12:00:00,BUY,110264.434665,108667.88207301291,0.023968972373611182,2642.92518827724,-38.26772497035577,2.64292518827724,2.604657463306884,-43.5153076219399,SL,SL,6.0,21600.0
2025-09-05 00:00:00,2025-09-11 23:00:00,BUY,110786.235435,115389.61856304517,0.02375788247553567,2632.046361371755,109.36663534596093,2.632046361371755,2.7414129967177163,103.99317598787147,TP,TP,167.0,601200.0
2025-10-08 12:00:00,2025-10-09 08:00:00,BUY,122945.58206999999,121126.72721957222,0.021619684177470854,2658.044655368723,-39.323067430909404,2.658044655368723,2.618721587937814,-44.599833674215944,SL,SL,20.0,72000.0
2025-10-09 13:00:00,2025-10-09 14:00:00,BUY,123625.16169,121911.0123160018,0.021410646997473456,2646.894696950169,-36.70104714761548,2.646894696950169,2.6101936498025533,-41.95813549436821,SL,SL,1.0,3600.0
2025-10-23 14:00:00,2025-10-26 22:00:00,BUY,109555.37030999998,115311.97883328675,0.024064590860462195,2636.405163076577,138.5304288567454,2.636405163076577,2.7749355919333225,133.1190881017355,TP,TP,80.0,288000.0
2025-11-02 13:00:00,2025-11-02 22:00:00,BUY,110791.60812,109639.15554928471,0.024096454419277283,2669.684935102011,-27.770020840619996,2.669684935102011,2.641914914261391,-33.081620689983396,SL,SL,9.0,32400.0
2025-11-12 13:00:00,2025-11-12 15:00:00,BUY,105046.23687,103491.77470855955,0.02533564846519109,2661.414529929515,-39.38330687469626,2.661414529929515,2.622031223054819,-44.666752627680594,SL,SL,2.0,7200.0
2025-11-24 21:00:00,2025-11-25 08:00:00,BUY,89133.60453,87030.35498348965,0.029733430570291722,2650.2478417725947,-62.53682436316281,2.650247841772595,2.5877110174094318,-67.77478322234484,SL,SL,11.0,39600.0
2025-11-26 08:00:00,2025-11-26 12:00:00,BUY,87979.017525,86342.20307638969,0.029931047425242413,2633.3041459670085,-48.991570887677256,2.6333041459670086,2.584312575079331,-54.209187608723596,SL,SL,4.0,14400.0
2025-12-07 21:00:00,2025-12-07 21:00:00,BUY,91484.769525,89964.16938930367,0.028635934294494007,2619.7518490648276,-43.54380557399861,2.6197518490648277,2.576208043490829,-48.73976546655427,SL,SL,0.0,0.0
2025-12-08 02:00:00,2025-12-14 11:00:00,BUY,90956.15534999999,88983.48036699076,0.028668394103337498,2607.566907698189,-56.55342385070322,2.607566907698189,2.551013483847486,-61.712004242248895,SL,SL,153.0,550800.0
2025-12-19 14:00:00,2026-01-05 14:00:00,BUY,88041.128565,93401.47535573335,0.029442363459980785,2592.138906637627,157.82127848431256,2.592138906637627,2.7499601851219397,152.479179392553,TP,TP,408.0,1468800.0
2026-01-12 02:00:00,2026-01-12 08:00:00,BUY,91458.14622,90602.31840325687,0.028759151701574528,2630.258701485765,-24.61288201214292,2.630258701485765,2.605645819473622,-29.848786533102306,SL,SL,6.0,21600.0
2026-01-12 16:00:00,2026-01-13 22:00:00,BUY,91710.822495,95678.95511670479,0.028598549587705226,2622.7965048524893,113.48283755241518,2.6227965048524893,2.7362793424049046,108.12376170515779,TP,TP,30.0,108000.0
2026-01-28 02:00:00,2026-01-29 02:00:00,BUY,89449.272285,88069.38512204167,0.029623801039275036,2649.8274452787787,-40.87750277212726,2.649827445278779,2.6089499425066514,-46.13628015991269,SL,SL,24.0,86400.0
2026-02-13 21:00:00,2026-02-17 14:00:00,BUY,68811.518565,67236.88118764998,0.03834086836416266,2638.2933752388003,-60.37296440626758,2.6382933752388005,2.5779204108325326,-65.5891781923389,SL,SL,89.0,320400.0
2026-02-20 22:00:00,2026-02-23 01:00:00,BUY,67859.782935,66470.42677394033,0.0386369653319127,2621.8960806907157,-53.68050582854164,2.621896080690716,2.5682155748621747,-58.87061748409453,SL,SL,51.0,183600.0
2026-03-01 02:00:00,2026-03-01 20:00:00,BUY,67373.02967999999,65351.21049910321,0.03869765748553899,2607.178426319692,-78.23966616003666,2.6071784263196918,2.5289387601596554,-83.37578334651602,SL,SL,18.0,64800.0
2026-03-02 05:00:00,2026-03-04 15:00:00,BUY,66895.541055,72811.56042744969,0.038662285104423294,2586.334480483063,228.7268276609414,2.586334480483063,2.8150613081440046,223.32543187231434,TP,TP,58.0,208800.0
2026-03-09 17:00:00,2026-03-16 03:00:00,BUY,68994.60006,74279.52741043597,0.038295255514974015,2642.1658384511416,202.38764326302024,2.6421658384511417,2.844553481714162,196.90092394285492,TP,TP,154.0,554400.0
